Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture","208","Denmark","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1992","1992","6121","Value","3023","Labour force survey","%","7.3","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","208","Denmark","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1993","1993","6121","Value","3023","Labour force survey","%","7.3","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","208","Denmark","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1994","1994","6121","Value","3023","Labour force survey","%","7.1","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","208","Denmark","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1995","1995","6121","Value","3023","Labour force survey","%","5.9","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","208","Denmark","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1996","1996","6121","Value","3023","Labour force survey","%","5.3","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","208","Denmark","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1997","1997","6121","Value","3023","Labour force survey","%","5.4","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","208","Denmark","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1998","1998","6121","Value","3023","Labour force survey","%","5.3","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","208","Denmark","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1999","1999","6121","Value","3023","Labour force survey","%","4.9","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","208","Denmark","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2000","2000","6121","Value","3023","Labour force survey","%","5.1","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","208","Denmark","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2001","2001","6121","Value","3023","Labour force survey","%","5.1","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","208","Denmark","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2002","2002","6121","Value","3023","Labour force survey","%","4.6","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","208","Denmark","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2003","2003","6121","Value","3023","Labour force survey","%","4.6","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","208","Denmark","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2004","2004","6121","Value","3023","Labour force survey","%","4.5","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","208","Denmark","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2005","2005","6121","Value","3023","Labour force survey","%","4.5","X","Figure from international organizations","Break in series: Methodology revised, Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","208","Denmark","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2006","2006","6121","Value","3023","Labour force survey","%","4.5","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","208","Denmark","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2007","2007","6121","Value","3023","Labour force survey","%","4.2","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","208","Denmark","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2008","2008","6121","Value","3023","Labour force survey","%","4","X","Figure from international organizations","Break in series: Methodology revised, Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","208","Denmark","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2009","2009","6121","Value","3023","Labour force survey","%","4.1","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","208","Denmark","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2010","2010","6121","Value","3023","Labour force survey","%","4","X","Figure from international organizations","Repository: Eurostat special tabulation"
